from,to,distance
711712,140051,1600.6
140051,711713,1600.6
711713,140051,1600.6
140051,711721,1600.6
711721,140051,1600.6
140051,711751,1658.2
711751,140051,1658.2
140051,711752,1658.2
711752,140051,1658.2
140051,711753,1658.2
711753,140051,1658.2
140051,711754,1658.2
711754,140051,1658.2
140051,711801,1586.5
711801,140051,1586.5
140051,711811,1586.5
711811,140051,1586.5
140051,711812,1586.5
711812,140051,1586.5
140111,140111,0.0
140111,140121,0.0
140121,140111,0.0
140111,159051,791.1
159051,140111,791.1
140111,159052,791.1
159052,140111,791.1
140111,159082,791.1
159082,140111,791.1
140111,159111,836.8
159111,140111,836.8
140111,159112,836.8
159112,140111,836.8
140111,159651,749.1
159651,140111,749.1
140111,159652,749.1
159652,140111,749.1
140111,159711,791.1
159711,140111,791.1
140111,159712,749.1
159712,140111,749.1
140111,159713,800.2
159713,140111,800.2
140111,405021,1618.4
405021,140111,1618.4
140111,405022,1618.4
405022,140111,1618.4
140111,405031,1610.8
405031,140111,1610.8
140111,405032,1610.8
405032,140111,1610.8
140111,405041,1557.0
405041,140111,1557.0
140111,405051,1557.0
405051,140111,1557.0
140111,405071,1626.8
405071,140111,1626.8
140111,405081,1626.8
405081,140111,1626.8
140111,405082,1626.8
405082,140111,1626.8
140111,405091,1632.5
405091,140111,1632.5
140111,405101,1632.5
405101,140111,1632.5
140111,405111,1632.5
405111,140111,1632.5
140111,405421,1557.0
405421,140111,1557.0
140111,405651,1602.6
405651,140111,1602.6
140111,405661,1602.6
405661,140111,1602.6
140111,405681,1557.0
405681,140111,1557.0
140111,405711,1557.0
405711,140111,1557.0
140111,405712,1557.0
405712,140111,1557.0
140111,405721,1557.0
405721,140111,1557.0
140111,406011,2121.2
406011,140111,2121.2
140111,406021,2121.2
406021,140111,2121.2
140111,406022,2121.2
406022,140111,2121.2
140111,406081,2426.1
406081,140111,2426.1
140111,406082,2426.1
406082,140111,2426.1
140111,406091,2426.1
406091,140111,2426.1
140111,406101,2456.9
406101,140111,2456.9
140111,406121,2456.9
406121,140111,2456.9
140111,701021,1154.8
701021,140111,1154.8
140111,701051,1147.7
701051,140111,1147.7
140111,701052,1147.7
701052,140111,1147.7
140111,701111,1162.8
701111,140111,1162.8
140111,701112,1162.8
701112,140111,1162.8
140111,701113,1162.8
701113,140111,1162.8
140111,701121,1162.8
701121,140111,1162.8
140111,702011,877.0
702011,140111,877.0
140111,702031,877.0
702031,140111,877.0
140111,702041,914.7
702041,140111,914.7
140111,702051,914.7
702051,140111,914.7
140111,702052,914.7
702052,140111,914.7
140111,702111,895.9
702111,140111,895.9
140111,702112,895.9
702112,140111,895.9
140111,702121,895.9
702121,140111,895.9
140111,703021,1129.6
703021,140111,1129.6
140111,703022,1129.6
703022,140111,1129.6
140111,703031,1129.6
703031,140111,1129.6
140111,703051,1224.5
703051,140111,1224.5
140111,703052,1224.5
703052,140111,1224.5
140111,703081,1165.5
703081,140111,1165.5
140111,703082,1165.5
703082,140111,1165.5
140111,703091,1165.5
703091,140111,1165.5
140111,703111,1103.5
703111,140111,1103.5
140111,703112,1103.5
703112,140111,1103.5
140111,709011,1354.8
709011,140111,1354.8
140111,709021,1354.8
709021,140111,1354.8
140111,709051,1354.8
709051,140111,1354.8
140111,709052,1354.8
709052,140111,1354.8
140111,709061,1354.8
709061,140111,1354.8
140111,709081,1371.7
709081,140111,1371.7
140111,709082,1371.7
709082,140111,1371.7
140111,709083,1371.7
709083,140111,1371.7
140111,709101,1371.7
709101,140111,1371.7
140111,709111,1371.7
709111,140111,1371.7
140111,709112,1371.7
709112,140111,1371.7
140111,709121,1371.7
709121,140111,1371.7
140111,709651,1354.8
709651,140111,1354.8
140111,709652,1354.8
709652,140111,1354.8
140111,709661,1354.8
709661,140111,1354.8
140111,709711,1371.7
709711,140111,1371.7
140111,709712,1371.7
709712,140111,1371.7
140111,711021,1542.8
711021,140111,1542.8
140111,711022,1542.8
711022,140111,1542.8
140111,711051,1537.5
711051,140111,1537.5
140111,711052,1537.5
711052,140111,1537.5
140111,711053,1537.5
711053,140111,1537.5
140111,711081,1567.6
711081,140111,1567.6
140111,711082,1567.6
711082,140111,1567.6
140111,711111,1662.8
711111,140111,1662.8
140111,711112,1662.8
711112,140111,1662.8
140111,711113,1662.8
711113,140111,1662.8
140111,711181,1690.7
711181,140111,1690.7
140111,711182,1690.7
711182,140111,1690.7
140111,711191,1662.8
711191,140111,1662.8
140111,711651,1542.8
711651,140111,1542.8
140111,711652,1542.8
711652,140111,1542.8
140111,711653,1542.8
711653,140111,1542.8
140111,711661,1542.8
711661,140111,1542.8
140111,711681,1585.2
711681,140111,1585.2
140111,711682,1585.2
711682,140111,1585.2
140111,711711,1567.6
711711,140111,1567.6
140111,711712,1567.6
711712,140111,1567.6
140111,711713,1567.6
711713,140111,1567.6
140111,711721,1567.6
711721,140111,1567.6
140111,711751,1625.1
711751,140111,1625.1
140111,711752,1625.1
711752,140111,1625.1
140111,711753,1625.1
711753,140111,1625.1
140111,711754,1625.1
711754,140111,1625.1
140111,711801,1553.5
711801,140111,1553.5
140111,711811,1553.5
711811,140111,1553.5
140111,711812,1553.5
711812,140111,1553.5
140121,140121,0.0
140121,159051,791.1
159051,140121,791.1
140121,159052,791.1
159052,140121,791.1
140121,159082,791.1
159082,140121,791.1
140121,159111,836.8
159111,140121,836.8
140121,159112,836.8
159112,140121,836.8
140121,159651,749.1
159651,140121,749.1
140121,159652,749.1
159652,140121,749.1
140121,159711,791.1
159711,140121,791.1
140121,159712,749.1
159712,140121,749.1
140121,159713,800.2
159713,140121,800.2
140121,405021,1618.4
405021,140121,1618.4
140121,405022,1618.4
405022,140121,1618.4
140121,405031,1610.8
405031,140121,1610.8
140121,405032,1610.8
405032,140121,1610.8
140121,405041,1557.0
405041,140121,1557.0
140121,405051,1557.0
405051,140121,1557.0
140121,405071,1626.8
405071,140121,1626.8
140121,405081,1626.8
405081,140121,1626.8
140121,405082,1626.8
405082,140121,1626.8
140121,405091,1632.5
405091,140121,1632.5
140121,405101,1632.5
405101,140121,1632.5
140121,405111,1632.5
405111,140121,1632.5
140121,405421,1557.0
405421,140121,1557.0
140121,405651,1602.6
405651,140121,1602.6
140121,405661,1602.6
405661,140121,1602.6
140121,405681,1557.0
405681,140121,1557.0
140121,405711,1557.0
405711,140121,1557.0
140121,405712,1557.0
405712,140121,1557.0
140121,405721,1557.0
405721,140121,1557.0
140121,406011,2121.2
406011,140121,2121.2
140121,406021,2121.2
406021,140121,2121.2
140121,406022,2121.2
406022,140121,2121.2
140121,406081,2426.1
406081,140121,2426.1
140121,406082,2426.1
406082,140121,2426.1
140121,406091,2426.1
406091,140121,2426.1
140121,406101,2456.9
406101,140121,2456.9
140121,406121,2456.9
406121,140121,2456.9
140121,701021,1154.8
701021,140121,1154.8
140121,701051,1147.7
701051,140121,1147.7
140121,701052,1147.7
701052,140121,1147.7
140121,701111,1162.8
701111,140121,1162.8
140121,701112,1162.8
701112,140121,1162.8
140121,701113,1162.8
701113,140121,1162.8
140121,701121,1162.8
701121,140121,1162.8
140121,702011,877.0
702011,140121,877.0
140121,702031,877.0
702031,140121,877.0
140121,702041,914.7
702041,140121,914.7
140121,702051,914.7
702051,140121,914.7
140121,702052,914.7
702052,140121,914.7
140121,702111,895.9
702111,140121,895.9
140121,702112,895.9
702112,140121,895.9
140121,702121,895.9
702121,140121,895.9
140121,703021,1129.6
703021,140121,1129.6
140121,703022,1129.6
703022,140121,1129.6
140121,703031,1129.6
703031,140121,1129.6
140121,703051,1224.5
703051,140121,1224.5
140121,703052,1224.5
703052,140121,1224.5
140121,703081,1165.5
703081,140121,1165.5
140121,703082,1165.5
703082,140121,1165.5
140121,703091,1165.5
703091,140121,1165.5
140121,703111,1103.5
703111,140121,1103.5
140121,703112,1103.5
703112,140121,1103.5
140121,709011,1354.8
709011,140121,1354.8
140121,709021,1354.8
709021,140121,1354.8
140121,709051,1354.8
709051,140121,1354.8
140121,709052,1354.8
709052,140121,1354.8
140121,709061,1354.8
709061,140121,1354.8
140121,709081,1371.7
709081,140121,1371.7
140121,709082,1371.7
709082,140121,1371.7
140121,709083,1371.7
709083,140121,1371.7
140121,709101,1371.7
709101,140121,1371.7
140121,709111,1371.7
709111,140121,1371.7
140121,709112,1371.7
709112,140121,1371.7
140121,709121,1371.7
709121,140121,1371.7
140121,709651,1354.8
709651,140121,1354.8
140121,709652,1354.8
709652,140121,1354.8
140121,709661,1354.8
709661,140121,1354.8
140121,709711,1371.7
709711,140121,1371.7
140121,709712,1371.7
709712,140121,1371.7
140121,711021,1542.8
711021,140121,1542.8
140121,711022,1542.8
711022,140121,1542.8
140121,711051,1537.5
711051,140121,1537.5
140121,711052,1537.5
711052,140121,1537.5
140121,711053,1537.5
711053,140121,1537.5
140121,711081,1567.6
711081,140121,1567.6
140121,711082,1567.6
711082,140121,1567.6
140121,711111,1662.8
711111,140121,1662.8
140121,711112,1662.8
711112,140121,1662.8
140121,711113,1662.8
711113,140121,1662.8
140121,711181,1690.7
711181,140121,1690.7
140121,711182,1690.7
711182,140121,1690.7
140121,711191,1662.8
711191,140121,1662.8
140121,711651,1542.8
711651,140121,1542.8
140121,711652,1542.8
711652,140121,1542.8
140121,711653,1542.8
711653,140121,1542.8
140121,711661,1542.8
711661,140121,1542.8
140121,711681,1585.2
711681,140121,1585.2
140121,711682,1585.2
711682,140121,1585.2
140121,711711,1567.6
711711,140121,1567.6
140121,711712,1567.6
711712,140121,1567.6
140121,711713,1567.6
711713,140121,1567.6
140121,711721,1567.6
711721,140121,1567.6
140121,711751,1625.1
711751,140121,1625.1
140121,711752,1625.1
711752,140121,1625.1
140121,711753,1625.1
711753,140121,1625.1
140121,711754,1625.1
711754,140121,1625.1
140121,711801,1553.5
711801,140121,1553.5
140121,711811,1553.5
711811,140121,1553.5
140121,711812,1553.5
711812,140121,1553.5
159051,159051,0.0
159051,159052,0.0
159052,159051,0.0
159051,159082,0.0
159082,159051,0.0
159051,159111,53.3
159111,159051,53.3
159051,159112,53.3
159112,159051,53.3
159051,159651,63.4
159651,159051,63.4
159051,159652,63.4
159652,159051,63.4
159051,159711,0.0
159711,159051,0.0
159051,159712,63.4
159712,159051,63.4
159051,159713,9.2
159713,159051,9.2
159051,405021,2372.5
405021,159051,2372.5
159051,405022,2372.5
405022,159051,2372.5
159051,405031,2364.9
405031,159051,2364.9
159051,405032,2364.9
405032,159051,2364.9
159051,405041,2311.1
405041,159051,2311.1
159051,405051,2311.1
405051,159051,2311.1
159051,405071,2380.9
405071,159051,2380.9
159051,405081,2380.9
405081,159051,2380.9
159051,405082,2380.9
405082,159051,2380.9
159051,405091,2386.6
405091,159051,2386.6
159051,405101,2386.6
405101,159051,2386.6
159051,405111,2386.6
405111,159051,2386.6
159051,405421,2311.1
405421,159051,2311.1
159051,405651,2356.7
405651,159051,2356.7
159051,405661,2356.7
405661,159051,2356.7
159051,405681,2311.1
405681,159051,2311.1
159051,405711,2311.1
405711,159051,2311.1
159051,405712,2311.1
405712,159051,2311.1
159051,405721,2311.1
405721,159051,2311.1
159051,406011,2875.3
406011,159051,2875.3
159051,406021,2875.3
406021,159051,2875.3
159051,406022,2875.3
406022,159051,2875.3
159051,406081,3180.2
406081,159051,3180.2
159051,406082,3180.2
406082,159051,3180.2
159051,406091,3180.2
406091,159051,3180.2
159051,406101,3211.0
406101,159051,3211.0
159051,406121,3211.0
406121,159051,3211.0
159051,701021,975.3
701021,159051,975.3
159051,701051,968.2
701051,159051,968.2
159051,701052,968.2
701052,159051,968.2
159051,701111,983.3
701111,159051,983.3
159051,701112,983.3
701112,159051,983.3
159051,701113,983.3
701113,159051,983.3
159051,701121,983.3
701121,159051,983.3
159051,702011,697.5
702011,159051,697.5
159051,702031,697.5
702031,159051,697.5
159051,702041,692.0
702041,159051,692.0
159051,702051,692.0
702051,159051,692.0
159051,702052,692.0
702052,159051,692.0
159051,702111,716.4
702111,159051,716.4
159051,702112,716.4
702112,159051,716.4
159051,702121,716.4
702121,159051,716.4
159051,703021,443.9
703021,159051,443.9
159051,703022,443.9
703022,159051,443.9
159051,703031,443.9
703031,159051,443.9
159051,703051,538.8
703051,159051,538.8
159051,703052,538.8
703052,159051,538.8
159051,703081,479.7
703081,159051,479.7
159051,703082,479.7
703082,159051,479.7
159051,703091,479.7
703091,159051,479.7
159051,703111,481.7
703111,159051,481.7
159051,703112,481.7
703112,159051,481.7
159051,709011,1175.4
709011,159051,1175.4
159051,709021,1175.4
709021,159051,1175.4
159051,709051,1175.4
709051,159051,1175.4
159051,709052,1175.4
709052,159051,1175.4
159051,709061,1175.4
709061,159051,1175.4
159051,709081,1192.2
709081,159051,1192.2
159051,709082,1192.2
709082,159051,1192.2
159051,709083,1192.2
709083,159051,1192.2
159051,709101,1192.2
709101,159051,1192.2
159051,709111,1192.2
709111,159051,1192.2
159051,709112,1192.2
709112,159051,1192.2
159051,709121,1192.2
709121,159051,1192.2
159051,709651,1175.4
709651,159051,1175.4
159051,709652,1175.4
709652,159051,1175.4
159051,709661,1175.4
709661,159051,1175.4
159051,709711,1192.2
709711,159051,1192.2
159051,709712,1192.2
709712,159051,1192.2
159051,711021,1449.9
711021,159051,1449.9
159051,711022,1449.9
711022,159051,1449.9
159051,711051,1358.1
711051,159051,1358.1
159051,711052,1358.1
711052,159051,1358.1
159051,711053,1358.1
711053,159051,1358.1
159051,711081,1474.7
711081,159051,1474.7
159051,711082,1474.7
711082,159051,1474.7
159051,711111,1569.8
711111,159051,1569.8
159051,711112,1569.8
711112,159051,1569.8
159051,711113,1569.8
711113,159051,1569.8
159051,711181,1597.8
711181,159051,1597.8
159051,711182,1597.8
711182,159051,1597.8
159051,711191,1569.8
711191,159051,1569.8
159051,711651,1449.9
711651,159051,1449.9
159051,711652,1449.9
711652,159051,1449.9
159051,711653,1449.9
711653,159051,1449.9
159051,711661,1449.9
711661,159051,1449.9
159051,711681,1405.7
711681,159051,1405.7
159051,711682,1405.7
711682,159051,1405.7
159051,711711,1474.7
711711,159051,1474.7
159051,711712,1474.7
711712,159051,1474.7
159051,711713,1474.7
711713,159051,1474.7
159051,711721,1474.7
711721,159051,1474.7
159051,711751,1532.2
711751,159051,1532.2
159051,711752,1532.2
711752,159051,1532.2
159051,711753,1532.2
711753,159051,1532.2
159051,711754,1532.2
711754,159051,1532.2
159051,711801,1374.0
711801,159051,1374.0
159051,711811,1374.0
711811,159051,1374.0
159051,711812,1374.0
711812,159051,1374.0
159052,159052,0.0
159052,159082,0.0
159082,159052,0.0
159052,159111,53.3
159111,159052,53.3
159052,159112,53.3
159112,159052,53.3
159052,159651,63.4
159651,159052,63.4
159052,159652,63.4
159652,159052,63.4
159052,159711,0.0
159711,159052,0.0
159052,159712,63.4
159712,159052,63.4
159052,159713,9.2
159713,159052,9.2
159052,405021,2372.5
405021,159052,2372.5
159052,405022,2372.5
405022,159052,2372.5
159052,405031,2364.9
405031,159052,2364.9
159052,405032,2364.9
405032,159052,2364.9
159052,405041,2311.1
405041,159052,2311.1
159052,405051,2311.1
405051,159052,2311.1
159052,405071,2380.9
405071,159052,2380.9
159052,405081,2380.9
405081,159052,2380.9
159052,405082,2380.9
405082,159052,2380.9
159052,405091,2386.6
405091,159052,2386.6
159052,405101,2386.6
405101,159052,2386.6
159052,405111,2386.6
405111,159052,2386.6
159052,405421,2311.1
405421,159052,2311.1
159052,405651,2356.7
405651,159052,2356.7
159052,405661,2356.7
405661,159052,2356.7
159052,405681,2311.1
405681,159052,2311.1
159052,405711,2311.1
405711,159052,2311.1
159052,405712,2311.1
405712,159052,2311.1
159052,405721,2311.1
405721,159052,2311.1
159052,406011,2875.3
406011,159052,2875.3
159052,406021,2875.3
406021,159052,2875.3
159052,406022,2875.3
406022,159052,2875.3
159052,406081,3180.2
406081,159052,3180.2
159052,406082,3180.2
406082,159052,3180.2
159052,406091,3180.2
406091,159052,3180.2
159052,406101,3211.0
406101,159052,3211.0
159052,406121,3211.0
406121,159052,3211.0
159052,701021,975.3
701021,159052,975.3
159052,701051,968.2
701051,159052,968.2
159052,701052,968.2
701052,159052,968.2
159052,701111,983.3
701111,159052,983.3
159052,701112,983.3
701112,159052,983.3
159052,701113,983.3
701113,159052,983.3
159052,701121,983.3
701121,159052,983.3
159052,702011,697.5
702011,159052,697.5
159052,702031,697.5
702031,159052,697.5
159052,702041,692.0
702041,159052,692.0
159052,702051,692.0
702051,159052,692.0
159052,702052,692.0
702052,159052,692.0
159052,702111,716.4
702111,159052,716.4
159052,702112,716.4
702112,159052,716.4
159052,702121,716.4
702121,159052,716.4
159052,703021,443.9
703021,159052,443.9
159052,703022,443.9
703022,159052,443.9
159052,703031,443.9
703031,159052,443.9
159052,703051,538.8
703051,159052,538.8
159052,703052,538.8
703052,159052,538.8
159052,703081,479.7
703081,159052,479.7
159052,703082,479.7
703082,159052,479.7
159052,703091,479.7
703091,159052,479.7
159052,703111,481.7
703111,159052,481.7
159052,703112,481.7
703112,159052,481.7
159052,709011,1175.4
709011,159052,1175.4
159052,709021,1175.4
709021,159052,1175.4
159052,709051,1175.4
709051,159052,1175.4
159052,709052,1175.4
709052,159052,1175.4
159052,709061,1175.4
709061,159052,1175.4
159052,709081,1192.2
709081,159052,1192.2
159052,709082,1192.2
709082,159052,1192.2
159052,709083,1192.2
709083,159052,1192.2
159052,709101,1192.2
709101,159052,1192.2
159052,709111,1192.2
709111,159052,1192.2
159052,709112,1192.2
709112,159052,1192.2
159052,709121,1192.2
709121,159052,1192.2
159052,709651,1175.4
709651,159052,1175.4
159052,709652,1175.4
709652,159052,1175.4
159052,709661,1175.4
709661,159052,1175.4
159052,709711,1192.2
709711,159052,1192.2
159052,709712,1192.2
709712,159052,1192.2
159052,711021,1449.9
711021,159052,1449.9
159052,711022,1449.9
711022,159052,1449.9
159052,711051,1358.1
711051,159052,1358.1
159052,711052,1358.1
711052,159052,1358.1
159052,711053,1358.1
711053,159052,1358.1
159052,711081,1474.7
711081,159052,1474.7
159052,711082,1474.7
711082,159052,1474.7
159052,711111,1569.8
711111,159052,1569.8
159052,711112,1569.8
711112,159052,1569.8
159052,711113,1569.8
711113,159052,1569.8
159052,711181,1597.8
711181,159052,1597.8
159052,711182,1597.8
711182,159052,1597.8
159052,711191,1569.8
711191,159052,1569.8
159052,711651,1449.9
711651,159052,1449.9
159052,711652,1449.9
711652,159052,1449.9
159052,711653,1449.9
711653,159052,1449.9
159052,711661,1449.9
711661,159052,1449.9
159052,711681,1405.7
711681,159052,1405.7
159052,711682,1405.7
711682,159052,1405.7
159052,711711,1474.7
711711,159052,1474.7
159052,711712,1474.7
711712,159052,1474.7
159052,711713,1474.7
711713,159052,1474.7
159052,711721,1474.7
711721,159052,1474.7
159052,711751,1532.2
711751,159052,1532.2
