from,to,from_code,to_code,from_type,to_type,from_dir,to_dir,distance
120023,703022,120.0,703.0,1.0,-1.0,1.0,1.0,2090.3
703022,120023,703.0,120.0,-1.0,1.0,1.0,1.0,2064.7
120023,703031,120.0,703.0,1.0,-1.0,1.0,1.0,2090.3
703031,120023,703.0,120.0,-1.0,1.0,1.0,1.0,2064.7
120023,703051,120.0,703.0,1.0,1.0,1.0,0.0,2170.5
703051,120023,703.0,120.0,1.0,1.0,0.0,1.0,2150.9
120023,703052,120.0,703.0,1.0,1.0,1.0,1.0,2170.5
703052,120023,703.0,120.0,1.0,1.0,1.0,1.0,2150.9
120023,703081,120.0,703.0,1.0,1.0,1.0,-1.0,2111.5
703081,120023,703.0,120.0,1.0,1.0,-1.0,1.0,2100.7
120023,703082,120.0,703.0,1.0,1.0,1.0,-1.0,2111.5
703082,120023,703.0,120.0,1.0,1.0,-1.0,1.0,2100.7
120023,703091,120.0,703.0,1.0,1.0,1.0,1.0,2111.5
703091,120023,703.0,120.0,1.0,1.0,1.0,1.0,2100.7
120023,703111,120.0,703.0,1.0,-1.0,1.0,-1.0,2046.7
703111,120023,703.0,120.0,-1.0,1.0,-1.0,1.0,2026.9
120023,703112,120.0,703.0,1.0,-1.0,1.0,-1.0,2046.7
703112,120023,703.0,120.0,-1.0,1.0,-1.0,1.0,2026.9
120023,709011,120.0,709.0,1.0,1.0,1.0,1.0,1921.6
709011,120023,709.0,120.0,1.0,1.0,1.0,1.0,1931.9
120023,709021,120.0,709.0,1.0,1.0,1.0,-1.0,1921.6
709021,120023,709.0,120.0,1.0,1.0,-1.0,1.0,1931.9
120023,709081,120.0,709.0,1.0,1.0,1.0,-1.0,1938.5
709081,120023,709.0,120.0,1.0,1.0,-1.0,1.0,1948.8
120023,709082,120.0,709.0,1.0,1.0,1.0,0.0,1938.5
709082,120023,709.0,120.0,1.0,1.0,0.0,1.0,1948.8
120023,709083,120.0,709.0,1.0,1.0,1.0,1.0,1938.5
709083,120023,709.0,120.0,1.0,1.0,1.0,1.0,1948.8
120023,709101,120.0,709.0,1.0,-1.0,1.0,-1.0,1938.5
709101,120023,709.0,120.0,-1.0,1.0,-1.0,1.0,1948.8
120023,709111,120.0,709.0,1.0,0.0,1.0,-1.0,1938.5
709111,120023,709.0,120.0,0.0,1.0,-1.0,1.0,1948.8
120023,709112,120.0,709.0,1.0,0.0,1.0,-1.0,1938.5
709112,120023,709.0,120.0,0.0,1.0,-1.0,1.0,1948.8
120023,709121,120.0,709.0,1.0,-1.0,1.0,-1.0,1938.5
709121,120023,709.0,120.0,-1.0,1.0,-1.0,1.0,1948.8
120023,709651,120.0,709.0,1.0,0.0,1.0,1.0,1921.6
709651,120023,709.0,120.0,0.0,1.0,1.0,1.0,1931.9
120023,709652,120.0,709.0,1.0,0.0,1.0,1.0,1921.6
709652,120023,709.0,120.0,0.0,1.0,1.0,1.0,1931.9
120023,709661,120.0,709.0,1.0,-1.0,1.0,1.0,1921.6
709661,120023,709.0,120.0,-1.0,1.0,1.0,1.0,1931.9
120023,709711,120.0,709.0,1.0,0.0,1.0,-1.0,1938.5
709711,120023,709.0,120.0,0.0,1.0,-1.0,1.0,1948.8
120023,709712,120.0,709.0,1.0,0.0,1.0,-1.0,1938.5
709712,120023,709.0,120.0,0.0,1.0,-1.0,1.0,1948.8
120023,711021,120.0,711.0,1.0,1.0,1.0,1.0,1780.4
711021,120023,711.0,120.0,1.0,1.0,1.0,1.0,1790.8
120023,711022,120.0,711.0,1.0,1.0,1.0,-1.0,1780.4
711022,120023,711.0,120.0,1.0,1.0,-1.0,1.0,1790.8
120023,710051,120.0,710.0,1.0,0.0,1.0,1.0,1923.0
710051,120023,710.0,120.0,0.0,1.0,1.0,1.0,1882.6
120023,710052,120.0,710.0,1.0,0.0,1.0,1.0,1923.0
710052,120023,710.0,120.0,0.0,1.0,1.0,1.0,1882.6
120023,710053,120.0,710.0,1.0,0.0,1.0,1.0,1923.0
710053,120023,710.0,120.0,0.0,1.0,1.0,1.0,1882.6
120023,711081,120.0,711.0,1.0,1.0,1.0,0.0,1805.2
711081,120023,711.0,120.0,1.0,1.0,0.0,1.0,1815.5
120023,712111,120.0,712.0,1.0,-1.0,1.0,-1.0,1900.4
712111,120023,712.0,120.0,-1.0,1.0,-1.0,1.0,1825.9
120023,712112,120.0,712.0,1.0,0.0,1.0,-1.0,1900.4
712112,120023,712.0,120.0,0.0,1.0,-1.0,1.0,1825.9
120023,712113,120.0,712.0,1.0,0.0,1.0,-1.0,1900.4
712113,120023,712.0,120.0,0.0,1.0,-1.0,1.0,1825.9
120023,712181,120.0,712.0,1.0,1.0,1.0,-1.0,1928.4
712181,120023,712.0,120.0,1.0,1.0,-1.0,1.0,1842.3
120023,712182,120.0,712.0,1.0,1.0,1.0,1.0,1928.4
712182,120023,712.0,120.0,1.0,1.0,1.0,1.0,1842.3
120023,711651,120.0,711.0,1.0,0.0,1.0,1.0,1780.4
711651,120023,711.0,120.0,0.0,1.0,1.0,1.0,1790.8
120023,711652,120.0,711.0,1.0,0.0,1.0,1.0,1780.4
711652,120023,711.0,120.0,0.0,1.0,1.0,1.0,1790.8
120023,711653,120.0,711.0,1.0,0.0,1.0,1.0,1780.4
711653,120023,711.0,120.0,0.0,1.0,1.0,1.0,1790.8
120023,711661,120.0,711.0,1.0,-1.0,1.0,1.0,1780.4
711661,120023,711.0,120.0,-1.0,1.0,1.0,1.0,1790.8
120023,710681,120.0,710.0,1.0,1.0,1.0,1.0,1938.7
710681,120023,710.0,120.0,1.0,1.0,1.0,1.0,1930.3
120023,710682,120.0,710.0,1.0,1.0,1.0,0.0,1938.7
710682,120023,710.0,120.0,1.0,1.0,0.0,1.0,1930.3
120023,711711,120.0,711.0,1.0,-1.0,1.0,-1.0,1805.2
711711,120023,711.0,120.0,-1.0,1.0,-1.0,1.0,1815.5
120023,711712,120.0,711.0,1.0,0.0,1.0,-1.0,1805.2
711712,120023,711.0,120.0,0.0,1.0,-1.0,1.0,1815.5
120023,711713,120.0,711.0,1.0,0.0,1.0,-1.0,1805.2
711713,120023,711.0,120.0,0.0,1.0,-1.0,1.0,1815.5
120023,711721,120.0,711.0,1.0,-1.0,1.0,-1.0,1805.2
711721,120023,711.0,120.0,-1.0,1.0,-1.0,1.0,1815.5
120023,712751,120.0,712.0,1.0,0.0,1.0,1.0,1862.7
712751,120023,712.0,120.0,0.0,1.0,1.0,1.0,1788.6
120023,712752,120.0,712.0,1.0,0.0,1.0,1.0,1862.7
712752,120023,712.0,120.0,0.0,1.0,1.0,1.0,1788.6
120023,712753,120.0,712.0,1.0,0.0,1.0,1.0,1862.7
712753,120023,712.0,120.0,0.0,1.0,1.0,1.0,1788.6
120023,712754,120.0,712.0,1.0,-1.0,1.0,1.0,1862.7
712754,120023,712.0,120.0,-1.0,1.0,1.0,1.0,1788.6
120023,710801,120.0,710.0,1.0,-1.0,1.0,-1.0,1907.0
710801,120023,710.0,120.0,-1.0,1.0,-1.0,1.0,1898.6
120023,710811,120.0,710.0,1.0,0.0,1.0,-1.0,1907.0
710811,120023,710.0,120.0,0.0,1.0,-1.0,1.0,1898.6
120023,710812,120.0,710.0,1.0,0.0,1.0,-1.0,1907.0
710812,120023,710.0,120.0,0.0,1.0,-1.0,1.0,1898.6
120051,120051,120.0,120.0,0.0,0.0,-1.0,-1.0,0.0
120051,120081,120.0,120.0,0.0,1.0,-1.0,0.0,57.5
120081,120051,120.0,120.0,1.0,0.0,0.0,-1.0,49.4
120051,120111,120.0,120.0,0.0,0.0,-1.0,1.0,27.4
120111,120051,120.0,120.0,0.0,0.0,1.0,-1.0,27.4
120051,120112,120.0,120.0,0.0,0.0,-1.0,1.0,27.4
120112,120051,120.0,120.0,0.0,0.0,1.0,-1.0,27.4
120051,120113,120.0,120.0,0.0,-1.0,-1.0,1.0,27.4
120113,120051,120.0,120.0,-1.0,0.0,1.0,-1.0,27.4
120051,134021,120.0,134.0,0.0,0.0,-1.0,0.0,692.4
134021,120051,134.0,120.0,0.0,0.0,0.0,-1.0,667.8
120051,134031,120.0,134.0,0.0,1.0,-1.0,1.0,692.4
134031,120051,134.0,120.0,1.0,0.0,1.0,-1.0,667.8
120051,134041,120.0,134.0,0.0,-1.0,-1.0,-1.0,674.9
134041,120051,134.0,120.0,-1.0,0.0,-1.0,-1.0,685.3
120051,134051,120.0,134.0,0.0,0.0,-1.0,-1.0,674.9
134051,120051,134.0,120.0,0.0,0.0,-1.0,-1.0,685.3
120051,134081,120.0,134.0,0.0,1.0,-1.0,-1.0,674.9
134081,120051,134.0,120.0,1.0,0.0,-1.0,-1.0,685.3
120051,134111,120.0,134.0,0.0,0.0,-1.0,1.0,692.4
134111,120051,134.0,120.0,0.0,0.0,1.0,-1.0,667.8
120051,134112,120.0,134.0,0.0,0.0,-1.0,1.0,692.4
134112,120051,134.0,120.0,0.0,0.0,1.0,-1.0,667.8
120051,140031,120.0,140.0,0.0,1.0,-1.0,1.0,1210.7
140031,120051,140.0,120.0,1.0,0.0,1.0,-1.0,1184.9
120051,140041,120.0,140.0,0.0,-1.0,-1.0,-1.0,1195.2
140041,120051,140.0,120.0,-1.0,0.0,-1.0,-1.0,1200.4
120051,140051,120.0,140.0,0.0,0.0,-1.0,-1.0,1195.2
140051,120051,140.0,120.0,0.0,0.0,-1.0,-1.0,1200.4
120051,140111,120.0,140.0,0.0,0.0,-1.0,1.0,1228.2
140111,120051,140.0,120.0,0.0,0.0,1.0,-1.0,1167.3
120051,140121,120.0,140.0,0.0,-1.0,-1.0,1.0,1228.2
140121,120051,140.0,120.0,-1.0,0.0,1.0,-1.0,1167.3
120051,159051,120.0,159.0,0.0,0.0,-1.0,-1.0,1897.4
159051,120051,159.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,159052,120.0,159.0,0.0,0.0,-1.0,-1.0,1897.4
159052,120051,159.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,159082,120.0,159.0,0.0,1.0,-1.0,0.0,1897.4
159082,120051,159.0,120.0,1.0,0.0,0.0,-1.0,1921.4
120051,159111,120.0,159.0,0.0,0.0,-1.0,1.0,1943.1
159111,120051,159.0,120.0,0.0,0.0,1.0,-1.0,1868.1
120051,159112,120.0,159.0,0.0,0.0,-1.0,1.0,1943.1
159112,120051,159.0,120.0,0.0,0.0,1.0,-1.0,1868.1
120051,159651,120.0,159.0,0.0,0.0,-1.0,-1.0,1855.5
159651,120051,159.0,120.0,0.0,0.0,-1.0,-1.0,1963.4
120051,159652,120.0,159.0,0.0,0.0,-1.0,-1.0,1855.5
159652,120051,159.0,120.0,0.0,0.0,-1.0,-1.0,1963.4
120051,159711,120.0,159.0,0.0,0.0,-1.0,1.0,1897.4
159711,120051,159.0,120.0,0.0,0.0,1.0,-1.0,1921.4
120051,159712,120.0,159.0,0.0,0.0,-1.0,1.0,1855.5
159712,120051,159.0,120.0,0.0,0.0,1.0,-1.0,1963.4
120051,159713,120.0,159.0,0.0,-1.0,-1.0,1.0,1906.6
159713,120051,159.0,120.0,-1.0,0.0,1.0,-1.0,1912.2
120051,405021,120.0,405.0,0.0,1.0,-1.0,-1.0,451.0
405021,120051,405.0,120.0,1.0,0.0,-1.0,-1.0,464.1
120051,405022,120.0,405.0,0.0,1.0,-1.0,-1.0,451.0
405022,120051,405.0,120.0,1.0,0.0,-1.0,-1.0,464.1
120051,405031,120.0,405.0,0.0,1.0,-1.0,1.0,443.5
405031,120051,405.0,120.0,1.0,0.0,1.0,-1.0,450.7
120051,405032,120.0,405.0,0.0,1.0,-1.0,1.0,443.5
405032,120051,405.0,120.0,1.0,0.0,1.0,-1.0,450.7
120051,405041,120.0,405.0,0.0,-1.0,-1.0,-1.0,389.7
405041,120051,405.0,120.0,-1.0,0.0,-1.0,-1.0,388.8
120051,405051,120.0,405.0,0.0,0.0,-1.0,-1.0,389.7
405051,120051,405.0,120.0,0.0,0.0,-1.0,-1.0,388.8
120051,405071,120.0,405.0,0.0,0.0,-1.0,1.0,459.5
405071,120051,405.0,120.0,0.0,0.0,1.0,-1.0,434.7
120051,405081,120.0,405.0,0.0,-1.0,-1.0,1.0,459.5
405081,120051,405.0,120.0,-1.0,0.0,1.0,-1.0,434.7
120051,405082,120.0,405.0,0.0,-1.0,-1.0,1.0,459.5
405082,120051,405.0,120.0,-1.0,0.0,1.0,-1.0,434.7
120051,405091,120.0,405.0,0.0,-1.0,-1.0,1.0,465.2
405091,120051,405.0,120.0,-1.0,0.0,1.0,-1.0,449.9
120051,405101,120.0,405.0,0.0,1.0,-1.0,-1.0,465.2
405101,120051,405.0,120.0,1.0,0.0,-1.0,-1.0,449.9
120051,405111,120.0,405.0,0.0,1.0,-1.0,1.0,465.2
405111,120051,405.0,120.0,1.0,0.0,1.0,-1.0,449.9
120051,405641,120.0,405.0,0.0,-1.0,-1.0,-1.0,435.3
405641,120051,405.0,120.0,-1.0,0.0,-1.0,-1.0,458.8
120051,405651,120.0,405.0,0.0,-1.0,-1.0,-1.0,435.3
405651,120051,405.0,120.0,-1.0,0.0,-1.0,-1.0,458.8
120051,405661,120.0,405.0,0.0,0.0,-1.0,-1.0,435.3
405661,120051,405.0,120.0,0.0,0.0,-1.0,-1.0,458.8
120051,405681,120.0,405.0,0.0,1.0,-1.0,0.0,389.7
405681,120051,405.0,120.0,1.0,0.0,0.0,-1.0,388.8
120051,405711,120.0,405.0,0.0,0.0,-1.0,1.0,389.7
405711,120051,405.0,120.0,0.0,0.0,1.0,-1.0,388.8
120051,405712,120.0,405.0,0.0,0.0,-1.0,1.0,389.7
405712,120051,405.0,120.0,0.0,0.0,1.0,-1.0,388.8
120051,405721,120.0,405.0,0.0,-1.0,-1.0,1.0,389.7
405721,120051,405.0,120.0,-1.0,0.0,1.0,-1.0,388.8
120051,406011,120.0,406.0,0.0,-1.0,-1.0,-1.0,953.9
406011,120051,406.0,120.0,-1.0,0.0,-1.0,-1.0,950.0
120051,406021,120.0,406.0,0.0,0.0,-1.0,-1.0,953.9
406021,120051,406.0,120.0,0.0,0.0,-1.0,-1.0,950.0
120051,406022,120.0,406.0,0.0,0.0,-1.0,-1.0,953.9
406022,120051,406.0,120.0,0.0,0.0,-1.0,-1.0,950.0
120051,406081,120.0,406.0,0.0,0.0,-1.0,1.0,1258.8
406081,120051,406.0,120.0,0.0,0.0,1.0,-1.0,1518.6
120051,406082,120.0,406.0,0.0,0.0,-1.0,1.0,1258.8
406082,120051,406.0,120.0,0.0,0.0,1.0,-1.0,1518.6
120051,406091,120.0,406.0,0.0,-1.0,-1.0,1.0,1258.8
406091,120051,406.0,120.0,-1.0,0.0,1.0,-1.0,1518.6
120051,406101,120.0,406.0,0.0,1.0,-1.0,-1.0,1289.6
406101,120051,406.0,120.0,1.0,0.0,-1.0,-1.0,974.8
120051,406121,120.0,406.0,0.0,1.0,-1.0,1.0,1289.6
406121,120051,406.0,120.0,1.0,0.0,1.0,-1.0,974.8
120051,701021,120.0,701.0,0.0,1.0,-1.0,0.0,2070.6
701021,120051,701.0,120.0,1.0,0.0,0.0,-1.0,1850.9
120051,701051,120.0,701.0,0.0,0.0,-1.0,1.0,2063.5
701051,120051,701.0,120.0,0.0,0.0,1.0,-1.0,1858.1
120051,701052,120.0,701.0,0.0,0.0,-1.0,1.0,2063.5
701052,120051,701.0,120.0,0.0,0.0,1.0,-1.0,1858.1
120051,701111,120.0,701.0,0.0,-1.0,-1.0,-1.0,2078.6
701111,120051,701.0,120.0,-1.0,0.0,-1.0,-1.0,1873.1
120051,701112,120.0,701.0,0.0,0.0,-1.0,-1.0,2078.6
701112,120051,701.0,120.0,0.0,0.0,-1.0,-1.0,1873.1
120051,701113,120.0,701.0,0.0,0.0,-1.0,-1.0,2078.6
701113,120051,701.0,120.0,0.0,0.0,-1.0,-1.0,1873.1
120051,701121,120.0,701.0,0.0,-1.0,-1.0,-1.0,2078.6
701121,120051,701.0,120.0,-1.0,0.0,-1.0,-1.0,1873.1
120051,702011,120.0,702.0,0.0,1.0,-1.0,1.0,1792.8
702011,120051,702.0,120.0,1.0,0.0,1.0,-1.0,1826.9
120051,702031,120.0,702.0,0.0,1.0,-1.0,-1.0,1792.8
702031,120051,702.0,120.0,1.0,0.0,-1.0,-1.0,1826.9
120051,702041,120.0,702.0,0.0,-1.0,-1.0,1.0,1830.5
702041,120051,702.0,120.0,-1.0,0.0,1.0,-1.0,1789.3
120051,702051,120.0,702.0,0.0,0.0,-1.0,1.0,1830.5
702051,120051,702.0,120.0,0.0,0.0,1.0,-1.0,1789.3
120051,702052,120.0,702.0,0.0,0.0,-1.0,1.0,1830.5
702052,120051,702.0,120.0,0.0,0.0,1.0,-1.0,1789.3
120051,702111,120.0,702.0,0.0,0.0,-1.0,-1.0,1811.7
702111,120051,702.0,120.0,0.0,0.0,-1.0,-1.0,1808.0
120051,702112,120.0,702.0,0.0,0.0,-1.0,-1.0,1811.7
702112,120051,702.0,120.0,0.0,0.0,-1.0,-1.0,1808.0
120051,702121,120.0,702.0,0.0,-1.0,-1.0,-1.0,1811.7
702121,120051,702.0,120.0,-1.0,0.0,-1.0,-1.0,1808.0
120051,703021,120.0,703.0,0.0,0.0,-1.0,1.0,2062.9
703021,120051,703.0,120.0,0.0,0.0,1.0,-1.0,2037.3
120051,703022,120.0,703.0,0.0,-1.0,-1.0,1.0,2062.9
703022,120051,703.0,120.0,-1.0,0.0,1.0,-1.0,2037.3
120051,703031,120.0,703.0,0.0,-1.0,-1.0,1.0,2062.9
703031,120051,703.0,120.0,-1.0,0.0,1.0,-1.0,2037.3
120051,703051,120.0,703.0,0.0,1.0,-1.0,0.0,2143.1
703051,120051,703.0,120.0,1.0,0.0,0.0,-1.0,2123.6
120051,703052,120.0,703.0,0.0,1.0,-1.0,1.0,2143.1
703052,120051,703.0,120.0,1.0,0.0,1.0,-1.0,2123.6
120051,703081,120.0,703.0,0.0,1.0,-1.0,-1.0,2084.1
703081,120051,703.0,120.0,1.0,0.0,-1.0,-1.0,2073.3
120051,703082,120.0,703.0,0.0,1.0,-1.0,-1.0,2084.1
703082,120051,703.0,120.0,1.0,0.0,-1.0,-1.0,2073.3
120051,703091,120.0,703.0,0.0,1.0,-1.0,1.0,2084.1
703091,120051,703.0,120.0,1.0,0.0,1.0,-1.0,2073.3
120051,703111,120.0,703.0,0.0,-1.0,-1.0,-1.0,2019.3
703111,120051,703.0,120.0,-1.0,0.0,-1.0,-1.0,1999.5
120051,703112,120.0,703.0,0.0,-1.0,-1.0,-1.0,2019.3
703112,120051,703.0,120.0,-1.0,0.0,-1.0,-1.0,1999.5
120051,709011,120.0,709.0,0.0,1.0,-1.0,1.0,1894.3
709011,120051,709.0,120.0,1.0,0.0,1.0,-1.0,1904.6
120051,709021,120.0,709.0,0.0,1.0,-1.0,-1.0,1894.3
709021,120051,709.0,120.0,1.0,0.0,-1.0,-1.0,1904.6
120051,709081,120.0,709.0,0.0,1.0,-1.0,-1.0,1911.1
709081,120051,709.0,120.0,1.0,0.0,-1.0,-1.0,1921.4
120051,709082,120.0,709.0,0.0,1.0,-1.0,0.0,1911.1
709082,120051,709.0,120.0,1.0,0.0,0.0,-1.0,1921.4
120051,709083,120.0,709.0,0.0,1.0,-1.0,1.0,1911.1
709083,120051,709.0,120.0,1.0,0.0,1.0,-1.0,1921.4
120051,709101,120.0,709.0,0.0,-1.0,-1.0,-1.0,1911.1
709101,120051,709.0,120.0,-1.0,0.0,-1.0,-1.0,1921.4
120051,709111,120.0,709.0,0.0,0.0,-1.0,-1.0,1911.1
709111,120051,709.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,709112,120.0,709.0,0.0,0.0,-1.0,-1.0,1911.1
709112,120051,709.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,709121,120.0,709.0,0.0,-1.0,-1.0,-1.0,1911.1
709121,120051,709.0,120.0,-1.0,0.0,-1.0,-1.0,1921.4
120051,709651,120.0,709.0,0.0,0.0,-1.0,1.0,1894.3
709651,120051,709.0,120.0,0.0,0.0,1.0,-1.0,1904.6
120051,709652,120.0,709.0,0.0,0.0,-1.0,1.0,1894.3
709652,120051,709.0,120.0,0.0,0.0,1.0,-1.0,1904.6
120051,709661,120.0,709.0,0.0,-1.0,-1.0,1.0,1894.3
709661,120051,709.0,120.0,-1.0,0.0,1.0,-1.0,1904.6
120051,709711,120.0,709.0,0.0,0.0,-1.0,-1.0,1911.1
709711,120051,709.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,709712,120.0,709.0,0.0,0.0,-1.0,-1.0,1911.1
709712,120051,709.0,120.0,0.0,0.0,-1.0,-1.0,1921.4
120051,711021,120.0,711.0,0.0,1.0,-1.0,1.0,1753.1
711021,120051,711.0,120.0,1.0,0.0,1.0,-1.0,1763.4
120051,711022,120.0,711.0,0.0,1.0,-1.0,-1.0,1753.1
711022,120051,711.0,120.0,1.0,0.0,-1.0,-1.0,1763.4
120051,710051,120.0,710.0,0.0,0.0,-1.0,1.0,1895.6
710051,120051,710.0,120.0,0.0,0.0,1.0,-1.0,1855.2
120051,710052,120.0,710.0,0.0,0.0,-1.0,1.0,1895.6
710052,120051,710.0,120.0,0.0,0.0,1.0,-1.0,1855.2
120051,710053,120.0,710.0,0.0,0.0,-1.0,1.0,1895.6
710053,120051,710.0,120.0,0.0,0.0,1.0,-1.0,1855.2
120051,711081,120.0,711.0,0.0,1.0,-1.0,0.0,1777.9
711081,120051,711.0,120.0,1.0,0.0,0.0,-1.0,1788.2
120051,712111,120.0,712.0,0.0,-1.0,-1.0,-1.0,1873.0
712111,120051,712.0,120.0,-1.0,0.0,-1.0,-1.0,1837.0
120051,712112,120.0,712.0,0.0,0.0,-1.0,-1.0,1873.0
712112,120051,712.0,120.0,0.0,0.0,-1.0,-1.0,1837.0
120051,712113,120.0,712.0,0.0,0.0,-1.0,-1.0,1873.0
712113,120051,712.0,120.0,0.0,0.0,-1.0,-1.0,1837.0
120051,712181,120.0,712.0,0.0,1.0,-1.0,-1.0,1901.0
712181,120051,712.0,120.0,1.0,0.0,-1.0,-1.0,1853.3
120051,712182,120.0,712.0,0.0,1.0,-1.0,1.0,1901.0
712182,120051,712.0,120.0,1.0,0.0,1.0,-1.0,1853.3
120051,711651,120.0,711.0,0.0,0.0,-1.0,1.0,1753.1
711651,120051,711.0,120.0,0.0,0.0,1.0,-1.0,1763.4
120051,711652,120.0,711.0,0.0,0.0,-1.0,1.0,1753.1
711652,120051,711.0,120.0,0.0,0.0,1.0,-1.0,1763.4
120051,711653,120.0,711.0,0.0,0.0,-1.0,1.0,1753.1
711653,120051,711.0,120.0,0.0,0.0,1.0,-1.0,1763.4
120051,711661,120.0,711.0,0.0,-1.0,-1.0,1.0,1753.1
711661,120051,711.0,120.0,-1.0,0.0,1.0,-1.0,1763.4
120051,710681,120.0,710.0,0.0,1.0,-1.0,1.0,1911.4
710681,120051,710.0,120.0,1.0,0.0,1.0,-1.0,1902.9
120051,710682,120.0,710.0,0.0,1.0,-1.0,0.0,1911.4
710682,120051,710.0,120.0,1.0,0.0,0.0,-1.0,1902.9
120051,711711,120.0,711.0,0.0,-1.0,-1.0,-1.0,1777.9
711711,120051,711.0,120.0,-1.0,0.0,-1.0,-1.0,1788.2
120051,711712,120.0,711.0,0.0,0.0,-1.0,-1.0,1777.9
711712,120051,711.0,120.0,0.0,0.0,-1.0,-1.0,1788.2
120051,711713,120.0,711.0,0.0,0.0,-1.0,-1.0,1777.9
711713,120051,711.0,120.0,0.0,0.0,-1.0,-1.0,1788.2
120051,711721,120.0,711.0,0.0,-1.0,-1.0,-1.0,1777.9
711721,120051,711.0,120.0,-1.0,0.0,-1.0,-1.0,1788.2
120051,712751,120.0,712.0,0.0,0.0,-1.0,1.0,1835.4
712751,120051,712.0,120.0,0.0,0.0,1.0,-1.0,1799.6
120051,712752,120.0,712.0,0.0,0.0,-1.0,1.0,1835.4
712752,120051,712.0,120.0,0.0,0.0,1.0,-1.0,1799.6
120051,712753,120.0,712.0,0.0,0.0,-1.0,1.0,1835.4
712753,120051,712.0,120.0,0.0,0.0,1.0,-1.0,1799.6
120051,712754,120.0,712.0,0.0,-1.0,-1.0,1.0,1835.4
712754,120051,712.0,120.0,-1.0,0.0,1.0,-1.0,1799.6
120051,710801,120.0,710.0,0.0,-1.0,-1.0,-1.0,1879.7
710801,120051,710.0,120.0,-1.0,0.0,-1.0,-1.0,1871.2
120051,710811,120.0,710.0,0.0,0.0,-1.0,-1.0,1879.7
710811,120051,710.0,120.0,0.0,0.0,-1.0,-1.0,1871.2
120051,710812,120.0,710.0,0.0,0.0,-1.0,-1.0,1879.7
710812,120051,710.0,120.0,0.0,0.0,-1.0,-1.0,1871.2
120081,120081,120.0,120.0,1.0,1.0,0.0,0.0,0.0
120081,120111,120.0,120.0,1.0,0.0,0.0,1.0,38.4
120111,120081,120.0,120.0,0.0,1.0,1.0,0.0,30.2
120081,120112,120.0,120.0,1.0,0.0,0.0,1.0,38.4
120112,120081,120.0,120.0,0.0,1.0,1.0,0.0,30.2
120081,120113,120.0,120.0,1.0,-1.0,0.0,1.0,38.4
120113,120081,120.0,120.0,-1.0,1.0,1.0,0.0,30.2
120081,134021,120.0,134.0,1.0,0.0,0.0,0.0,741.8
134021,120081,134.0,120.0,0.0,1.0,0.0,0.0,725.3
120081,134031,120.0,134.0,1.0,1.0,0.0,1.0,741.8
134031,120081,134.0,120.0,1.0,1.0,1.0,0.0,725.3
120081,134041,120.0,134.0,1.0,-1.0,0.0,-1.0,724.4
134041,120081,134.0,120.0,-1.0,1.0,-1.0,0.0,742.8
120081,134051,120.0,134.0,1.0,0.0,0.0,-1.0,724.4
134051,120081,134.0,120.0,0.0,1.0,-1.0,0.0,742.8
120081,134081,120.0,134.0,1.0,1.0,0.0,-1.0,724.4
134081,120081,134.0,120.0,1.0,1.0,-1.0,0.0,742.8
120081,134111,120.0,134.0,1.0,0.0,0.0,1.0,741.8
134111,120081,134.0,120.0,0.0,1.0,1.0,0.0,725.3
120081,134112,120.0,134.0,1.0,0.0,0.0,1.0,741.8
134112,120081,134.0,120.0,0.0,1.0,1.0,0.0,725.3
120081,140031,120.0,140.0,1.0,1.0,0.0,1.0,1260.1
140031,120081,140.0,120.0,1.0,1.0,1.0,0.0,1242.4
120081,140041,120.0,140.0,1.0,-1.0,0.0,-1.0,1244.6
140041,120081,140.0,120.0,-1.0,1.0,-1.0,0.0,1257.9
120081,140051,120.0,140.0,1.0,0.0,0.0,-1.0,1244.6
140051,120081,140.0,120.0,0.0,1.0,-1.0,0.0,1257.9
120081,140111,120.0,140.0,1.0,0.0,0.0,1.0,1277.6
140111,120081,140.0,120.0,0.0,1.0,1.0,0.0,1224.8
120081,140121,120.0,140.0,1.0,-1.0,0.0,1.0,1277.6
140121,120081,140.0,120.0,-1.0,1.0,1.0,0.0,1224.8
120081,159051,120.0,159.0,1.0,0.0,0.0,-1.0,1946.8
159051,120081,159.0,120.0,0.0,1.0,-1.0,0.0,1979.0
120081,159052,120.0,159.0,1.0,0.0,0.0,-1.0,1946.8
159052,120081,159.0,120.0,0.0,1.0,-1.0,0.0,1979.0
120081,159082,120.0,159.0,1.0,1.0,0.0,0.0,1946.8
159082,120081,159.0,120.0,1.0,1.0,0.0,0.0,1979.0
120081,159111,120.0,159.0,1.0,0.0,0.0,1.0,1992.6
159111,120081,159.0,120.0,0.0,1.0,1.0,0.0,1925.7
120081,159112,120.0,159.0,1.0,0.0,0.0,1.0,1992.6
159112,120081,159.0,120.0,0.0,1.0,1.0,0.0,1925.7
120081,159651,120.0,159.0,1.0,0.0,0.0,-1.0,1904.9
159651,120081,159.0,120.0,0.0,1.0,-1.0,0.0,2020.9
120081,159652,120.0,159.0,1.0,0.0,0.0,-1.0,1904.9
